path_id,lane,step,support_size,seed_id,seed_stratum,coordinate_ids,added_coordinate,proposed_from_stratum,J_search,rank_status,retained_on_path
M_P034,MAIN,8,8,"PROD(fs04,pinj)","C2:{FS,NBI}","ID(pcdiamag3)|PROD(ece37,ece39)|PROD(fs04,pinj)|RATIO(ece16,cerqtit10)|RATIO(fs03da,prmtan_neped)|RATIO(prmtan_neped,ece22)|RECIP(ece39)|RECIP(prmtan_neped)",RECIP(ece39),C5:ECE,0.2183147646725509,FULL_RANK,True
M_P035,MAIN,8,8,"PROD(gasa,gasa)","C2:{GAS,GAS}","PROD(gasa,gasa)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,fs04)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)","RATIO(ece25,ece39)",C3:ECE|ECE,0.2629251327186126,FULL_RANK,True
M_P036,MAIN,8,8,"PROD(bt,gasd)","C2:{GAS,MAG}","ID(pcdiamag3)|PROD(bt,gasd)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RECIP(cerqtit10)","PROD(pinj,cerqrott6)","C2:{CER,NBI}",0.20286646067339076,FULL_RANK,True
M_P037,MAIN,8,8,"PROD(gasc,pinj)","C2:{GAS,NBI}","PROD(gasc,pinj)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,gasc)|RATIO(ece16,cerqtit10)|RATIO(ece21,prmtan_neped)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)","PROD(pinj,cerqrott6)","C2:{CER,NBI}",0.26026740481153887,FULL_RANK,True
M_P038,MAIN,8,8,"PROD(bt,bt)","C2:{MAG,MAG}","ID(pcdiamag3)|PROD(bt,bt)|PROD(ece37,ece39)|PROD(fs03da,ece39)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|RATIO(cerqtit8,ece22)|RATIO(prmtan_neped,cerqtit10)","PROD(ece37,ece39)","C2:{ECE,ECE}",0.20036110160136106,FULL_RANK,True
M_P039,MAIN,8,8,"PROD(ip,pinj)","C2:{MAG,NBI}","ID(pcdiamag3)|PROD(ip,pinj)|PROD(ip,prmtan_neped)|PROD(pinj,ece36)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RECIP(cerqtit10)","PROD(pinj,ece36)","C2:{ECE,NBI}",0.1936174290683818,FULL_RANK,True
M_P040,MAIN,8,8,"PROD(pinj,pinj_30l)","C2:{NBI,NBI}","PROD(gasa,ece1)|PROD(pinj,pinj_30l)|PROD(prmtan_neped,gasc)|RATIO(ece15,cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(gasc,cerqtit10)","PROD(gasa,ece1)","C2:{ECE,GAS}",0.25598803377453444,FULL_RANK,True
M_P041,MAIN,8,8,"RATIO(cerqrott12,cerqtit10)",C3:CER|CER,"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(ip,fs03da)|RATIO(cerqrott12,cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(ece21,prmtan_neped)|RATIO(ip,cerqtit10)|RATIO(prmtan_neped,ece22)","PROD(ece37,ece39)","C2:{ECE,ECE}",0.24063233693020641,FULL_RANK,True
M_P042,MAIN,8,8,"RATIO(cerqrott3,prmtan_neped)",C3:CER|DEN,"ID(pcdiamag3)|PROD(ece37,ece39)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqrott3,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(fs03da,prmtan_neped)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)","PROD(ece37,ece39)","C2:{ECE,ECE}",0.21508991450657072,FULL_RANK,True
M_P043,MAIN,8,8,"RATIO(cerqtit8,ece22)",C3:CER|ECE,"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|RATIO(cerqtit8,ece22)|RATIO(fs03da,prmtan_neped)|RATIO(ip,bt)|RATIO(ip,cerqtit10)","PROD(pinj,cerqrott6)","C2:{CER,NBI}",0.1979215970816277,FULL_RANK,True
M_P044,MAIN,8,8,"RATIO(cerqtit8,ip)",C3:CER|MAG,"ID(pcdiamag3)|PROD(bt,cerqtit6)|PROD(ece37,ece39)|PROD(pinj,cerqrott6)|RATIO(cerqtit8,ip)|RATIO(ece25,ece39)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)","RATIO(ece25,ece39)",C3:ECE|ECE,0.20184163236384695,FULL_RANK,True
M_P045,MAIN,8,8,"RATIO(prmtan_neped,cerqtit10)",C3:DEN|CER,"PROD(fs04,gasc)|PROD(pinj,cerqrott6)|PROD(pinj,pinj_30l)|RATE_OVER_LEVEL(cerqrott3|cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(gasa,ece6)|RATIO(gasc,cerqtit10)|RATIO(prmtan_neped,cerqtit10)","PROD(pinj,cerqrott6)","C2:{CER,NBI}",0.27881880527791447,FULL_RANK,True
M_P046,MAIN,8,8,"RATIO(prmtan_teped,prmtan_neped)",C3:DEN|DEN,"ID(pcdiamag3)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(prmtan_teped,prmtan_neped)|RECIP(cerqtit10)","PROD(gasa,ece1)","C2:{ECE,GAS}",0.19902224588765619,FULL_RANK,True
M_P047,MAIN,8,8,"RATIO(prmtan_neped,ece22)",C3:DEN|ECE,"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece33)|PROD(bt,cerqtit6)|PROD(ece37,ece39)|PROD(pinj,cerqrott6)|RATE_OVER_LEVEL(pinj_33r|cerqtit3)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)",LEVEL_RATE(cerqrott12|ece33),C6:CER|ECE,0.19585424100474022,FULL_RANK,True
M_P048,MAIN,8,8,"RATIO(prmtan_neped,bt)",C3:DEN|MAG,"ID(pcdiamag3)|PROD(fs03da,cerqtit11)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RATIO(prmtan_neped,bt)|RECIP(cerqtit10)","RATIO(ip,ece22)",C3:MAG|ECE,0.19380674980362714,FULL_RANK,True
M_P049,MAIN,8,8,"RATIO(ece16,cerqtit10)",C3:ECE|CER,"ID(fs03da)|PROD(gasa,ece1)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)","RATIO(gasc,cerqtit10)",C3:GAS|CER,0.25565074344354344,FULL_RANK,True
M_P050,MAIN,8,8,"RATIO(ece21,prmtan_neped)",C3:ECE|DEN,"PROD(pinj,cerqrott6)|PROD(prmtan_neped,gasc)|RATIO(ece16,cerqtit10)|RATIO(ece21,prmtan_neped)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(gasc,cerqtit10)|RECIP(prmtan_neped)","RATIO(gasc,cerqtit10)",C3:GAS|CER,0.2600466803141071,FULL_RANK,True
M_P051,MAIN,8,8,"RATIO(ece25,ece39)",C3:ECE|ECE,"PROD(pinj,cerqrott6)|PROD(prmtan_neped,gasc)|RATIO(ece16,cerqtit10)|RATIO(ece21,prmtan_neped)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(gasc,cerqtit10)|RECIP(prmtan_neped)","RATIO(gasc,cerqtit10)",C3:GAS|CER,0.2600466803141071,FULL_RANK,True
M_P052,MAIN,8,8,"RATIO(ece39,bt)",C3:ECE|MAG,"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(fs03da,cerqtit11)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(ece39,bt)|RATIO(ip,ece22)","RATIO(ece25,ece39)",C3:ECE|ECE,0.19281502359041625,FULL_RANK,True
M_P053,MAIN,8,8,"RATIO(fs03da,cerqtit10)",C3:FS|CER,"PROD(fs04,gasc)|RATE_OVER_LEVEL(gasa|prmtan_neped)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(fs03da,cerqtit10)|RATIO(fs03da,ece22)|RECIP(prmtan_neped)","RATIO(fs03da,ece22)",C3:FS|ECE,0.2620181145915947,FULL_RANK,True
M_P054,MAIN,8,8,"RATIO(fs03da,prmtan_neped)",C3:FS|DEN,"PROD(pinj,cerqrott6)|PROD(prmtan_neped,gasc)|RATE_OVER_LEVEL(cerqrott3|cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(gasc,cerqtit10)|RECIP(prmtan_neped)","RATIO(gasc,cerqtit10)",C3:GAS|CER,0.24829548252272957,FULL_RANK,True
M_P055,MAIN,8,8,"RATIO(fs03da,ece22)",C3:FS|ECE,"LEVEL_RATE(cerqrott12|ece33)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,gasc)|RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(fs03da,ece22)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(cerqrott3|prmtan_neped),C7:CER|DEN,0.26265896225492436,FULL_RANK,True
M_P056,MAIN,8,8,"RATIO(fs03da,bt)",C3:FS|MAG,"PROD(gasa,ece1)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(fs03da,bt)|RATIO(gasc,cerqtit10)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)","RATIO(gasc,cerqtit10)",C3:GAS|CER,0.2555067793287541,FULL_RANK,True
M_P057,MAIN,8,8,"RATIO(gasc,cerqtit10)",C3:GAS|CER,"ID(pcdiamag3)|ID(prmtan_neped)|PROD(fs03da,cerqtit11)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(gasc,cerqtit10)|RATIO(ip,ece22)","PROD(fs03da,cerqtit11)","C2:{CER,FS}",0.19718696626130966,FULL_RANK,True
M_P058,MAIN,8,8,"RATIO(gasc,prmtan_neped)",C3:GAS|DEN,"PROD(gasa,ece1)|PROD(ip,fs03da)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,prmtan_neped)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)","RATIO(ip,prmtan_neped)",C3:MAG|DEN,0.2620996253767157,FULL_RANK,True
M_P059,MAIN,8,8,"RATIO(gasa,ece6)",C3:GAS|ECE,"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(gasa,ece6)|RATIO(ip,ece22)","PROD(pinj,cerqrott6)","C2:{CER,NBI}",0.19119645536074553,FULL_RANK,True
M_P060,MAIN,8,8,"RATIO(gasd,bt)",C3:GAS|MAG,"ID(pcdiamag3)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(gasd,bt)|RECIP(cerqtit10)","PROD(pinj,cerqrott6)","C2:{CER,NBI}",0.2023120830665639,FULL_RANK,True
M_P061,MAIN,8,8,"RATIO(ip,cerqtit10)",C3:MAG|CER,"ID(pcdiamag3)|PROD(bt,cerqtit6)|PROD(ece37,ece39)|PROD(pinj,cerqrott6)|RATIO(cerqrott12,cerqtit10)|RATIO(ip,bt)|RATIO(ip,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(cerqrott12,cerqtit10)",C3:CER|CER,0.19613692133808677,FULL_RANK,True
M_P062,MAIN,8,8,"RATIO(bt,prmtan_neped)",C3:MAG|DEN,"LEVEL_RATE(ece16|ip)|PROD(fs03da,ece36)|PROD(fs03da,ece39)|PROD(pinj,cerqrott6)|RATE_OVER_LEVEL(ip|prmtan_neped)|RATIO(bt,prmtan_neped)|RATIO(ece25,ece39)|RATIO(prmtan_teped,prmtan_neped)",RATE_OVER_LEVEL(ip|prmtan_neped),C7:MAG|DEN,0.28475675788534927,FULL_RANK,True
M_P063,MAIN,8,8,"RATIO(ip,ece22)",C3:MAG|ECE,"ID(pcdiamag3)|PROD(prmtan_neped,fs04)|RATIO(cerqrott3,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(ip,cerqtit10)|RATIO(ip,ece22)|RATIO(prmtan_neped,bt)|RECIP(prmtan_neped)",ID(pcdiamag3),C0:MAG,0.2331377139936921,FULL_RANK,True
M_P064,MAIN,8,8,"RATIO(ip,bt)",C3:MAG|MAG,"PROD(pinj,cerqrott6)|PROD(prmtan_neped,fs04)|RATIO(ece16,cerqtit10)|RATIO(fs03da,prmtan_neped)|RATIO(gasa,ece6)|RATIO(ip,bt)|RATIO(ip,ece22)|RECIP(prmtan_neped)","RATIO(ip,ece22)",C3:MAG|ECE,0.26011217354713784,FULL_RANK,True
M_P065,MAIN,8,8,"RATIO(pinj_33r,cerqtit10)",C3:NBI|CER,"ID(pcdiamag3)|ID(prmtan_neped)|PROD(ece37,ece39)|PROD(prmtan_neped,ece39)|RATIO(cerqrott12,cerqtit10)|RATIO(ip,ece22)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit10)","RATIO(cerqrott12,cerqtit10)",C3:CER|CER,0.1992415348454551,FULL_RANK,True
M_P066,MAIN,8,8,"RATIO(pinj_33r,prmtan_neped)",C3:NBI|DEN,"ID(fs03da)|PROD(gasa,ece1)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(pinj_33r,prmtan_neped)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(ip|cerqtit10),C7:MAG|CER,0.2637282046098885,FULL_RANK,True
M_P067,MAIN,8,8,"RATIO(pinj,ece37)",C3:NBI|ECE,"ID(pcdiamag3)|PROD(ece39,cerqtit10)|PROD(pinj,cerqrott6)|RATIO(ece16,cerqtit10)|RATIO(fs03da,ece22)|RATIO(gasc,cerqtit10)|RATIO(pinj,ece37)|RATIO(prmtan_neped,ece22)","RATIO(gasc,cerqtit10)",C3:GAS|CER,0.23139342808356594,FULL_RANK,True
M_P068,MAIN,8,8,"RATIO(pinj,bt)",C3:NBI|MAG,"ID(pcdiamag3)|PROD(ip,prmtan_neped)|PROD(pinj,ece36)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(pinj,bt)|RECIP(cerqtit10)","PROD(pinj,ece36)","C2:{ECE,NBI}",0.1952496645790841,FULL_RANK,True
M_P069,MAIN,8,8,RECIP(cerqtit10),C5:CER,"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece33)|PROD(bt,cerqtit6)|PROD(ece37,ece39)|PROD(pinj,cerqrott6)|RATE_OVER_LEVEL(pinj_33r|cerqtit3)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)",LEVEL_RATE(cerqrott12|ece33),C6:CER|ECE,0.19585424100474022,FULL_RANK,True
M_P070,MAIN,8,8,RECIP(prmtan_neped),C5:DEN,"LEVEL_RATE(ece16|ip)|PROD(fs03da,ece36)|PROD(fs03da,ece39)|PROD(pinj,cerqrott6)|RATE_OVER_LEVEL(ip|prmtan_neped)|RATIO(ece25,ece39)|RATIO(prmtan_teped,prmtan_neped)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(ip|prmtan_neped),C7:MAG|DEN,0.2845682556770856,FULL_RANK,True
M_P071,MAIN,8,8,RECIP(ece39),C5:ECE,"ID(pcdiamag3)|PROD(gasa,gasa)|PROD(gasa,gasb)|PROD(ip,ece39)|RATIO(ece16,cerqtit10)|RATIO(fs03da,prmtan_neped)|RATIO(prmtan_neped,ece22)|RECIP(ece39)","PROD(gasa,gasb)","C2:{GAS,GAS}",0.19999603944898492,FULL_RANK,True
M_P072,MAIN,8,8,RECIP(bt),C5:MAG,"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(fs03da,ece39)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|RATIO(cerqtit8,ece22)|RATIO(prmtan_neped,cerqtit10)|RECIP(bt)","PROD(ece37,ece39)","C2:{ECE,ECE}",0.2003367356319689,FULL_RANK,True
M_P073,MAIN,8,8,LEVEL_RATE(cerqrott12|cerqtit8),C6:CER|CER,"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|cerqtit8)|PROD(fs03da,cerqtit11)|PROD(prmtan_neped,ece39)|RATIO(cerqrott12,cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)",ID(pcdiamag3),C0:MAG,0.23638262303038599,FULL_RANK,True
M_P074,MAIN,8,8,LEVEL_RATE(cerqrott12|ece33),C6:CER|ECE,"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece33)|PROD(ece37,cerqtit6)|PROD(ece39,cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(fs03da,ece22)|RATIO(ip,bt)|RATIO(prmtan_neped,ece22)","PROD(ece37,cerqtit6)","C2:{CER,ECE}",0.22048761155957455,FULL_RANK,True
M_P075,MAIN,8,8,LEVEL_RATE(cerqrott12|gasa),C6:CER|GAS,"ID(fs03da)|LEVEL_RATE(cerqrott12|gasa)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,gasc)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)","PROD(pinj,cerqrott6)","C2:{CER,NBI}",0.2664141695667931,FULL_RANK,True
M_P076,MAIN,8,8,LEVEL_RATE(cerqrott12|ip),C6:CER|MAG,"ID(fs03da)|LEVEL_RATE(cerqrott12|ip)|PROD(gasa,ece1)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)","RATIO(ip,prmtan_neped)",C3:MAG|DEN,0.26202431485448496,FULL_RANK,True
M_P077,MAIN,8,8,LEVEL_RATE(cerqrott12|pinj_15l),C6:CER|NBI,"ID(fs03da)|LEVEL_RATE(cerqrott12|pinj_15l)|PROD(gasa,ece1)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(ip|cerqtit10),C7:MAG|CER,0.26123665323104334,FULL_RANK,True
M_P078,MAIN,8,8,LEVEL_RATE(prmtan_neped|cerqtit6),C6:DEN|CER,"LEVEL_RATE(cerqrott12|ece33)|LEVEL_RATE(prmtan_neped|cerqtit6)|PROD(fs03da,cerqtit11)|PROD(prmtan_neped,ece39)|RATIO(cerqrott12,cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)","PROD(prmtan_neped,ece39)","C2:{DEN,ECE}",0.24989000797905492,FULL_RANK,True
M_P079,MAIN,8,8,LEVEL_RATE(prmtan_neped|ece9),C6:DEN|ECE,"ID(fs03da)|LEVEL_RATE(prmtan_neped|ece9)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,gasc)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)","PROD(pinj,cerqrott6)","C2:{CER,NBI}",0.2697436042485956,FULL_RANK,True
M_P080,MAIN,8,8,LEVEL_RATE(prmtan_neped|gasc),C6:DEN|GAS,"ID(fs03da)|LEVEL_RATE(prmtan_neped|gasc)|PROD(gasa,ece1)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(ip|cerqtit10),C7:MAG|CER,0.26143637758658184,FULL_RANK,True
M_P081,MAIN,8,8,LEVEL_RATE(prmtan_neped|ip),C6:DEN|MAG,"ID(fs03da)|LEVEL_RATE(prmtan_neped|ip)|PROD(gasa,ece1)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)","RATIO(ip,prmtan_neped)",C3:MAG|DEN,0.26201637269008593,FULL_RANK,True
M_P082,MAIN,8,8,LEVEL_RATE(prmtan_teped|pinj_15l),C6:DEN|NBI,"ID(fs03da)|LEVEL_RATE(prmtan_teped|pinj_15l)|PROD(gasa,ece1)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(ip|cerqtit10),C7:MAG|CER,0.26140610986713375,FULL_RANK,True
M_P083,MAIN,8,8,LEVEL_RATE(ece14|cerqtit8),C6:ECE|CER,"LEVEL_RATE(cerqrott12|ece33)|LEVEL_RATE(ece14|cerqtit8)|PROD(fs03da,cerqtit11)|PROD(prmtan_neped,ece39)|RATIO(cerqrott12,cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)","PROD(prmtan_neped,ece39)","C2:{DEN,ECE}",0.2500212233483229,FULL_RANK,True
M_P084,MAIN,8,8,LEVEL_RATE(ece16|ece35),C6:ECE|ECE,"ID(pcdiamag3)|LEVEL_RATE(ece16|ece35)|PROD(fs03da,cerqtit11)|PROD(prmtan_neped,ece39)|RATIO(cerqrott12,cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)",ID(pcdiamag3),C0:MAG,0.2358082760497783,FULL_RANK,True
M_P085,MAIN,8,8,LEVEL_RATE(ece6|gasb),C6:ECE|GAS,"ID(pcdiamag3)|LEVEL_RATE(ece6|gasb)|PROD(ece37,ece39)|PROD(gasa,gasa)|RATIO(ece16,cerqtit10)|RATIO(fs03da,prmtan_neped)|RATIO(prmtan_neped,ece22)|RECIP(ece39)","PROD(gasa,gasa)","C2:{GAS,GAS}",0.2137937246376907,FULL_RANK,True
M_P086,MAIN,8,8,LEVEL_RATE(ece16|ip),C6:ECE|MAG,"ID(fs03da)|LEVEL_RATE(ece16|ip)|PROD(gasa,ece1)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(ip|cerqtit10),C7:MAG|CER,0.26257126347204274,FULL_RANK,True
M_P087,MAIN,8,8,LEVEL_RATE(ece14|pinj_33r),C6:ECE|NBI,"ID(fs03da)|LEVEL_RATE(ece14|pinj_33r)|PROD(gasa,ece1)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)","RATIO(ip,prmtan_neped)",C3:MAG|DEN,0.26123326045102846,FULL_RANK,True
M_P088,MAIN,8,8,LEVEL_RATE(fs03da|cerqrott6),C6:FS|CER,"ID(fs03da)|LEVEL_RATE(fs03da|cerqrott6)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,gasc)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)","PROD(prmtan_neped,gasc)","C2:{DEN,GAS}",0.26663342081705893,FULL_RANK,True
M_P089,MAIN,8,8,LEVEL_RATE(fs03da|ece1),C6:FS|ECE,"LEVEL_RATE(cerqrott12|ece33)|LEVEL_RATE(fs03da|ece1)|PROD(fs03da,cerqtit11)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqrott3,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)","RATIO(cerqrott3,prmtan_neped)",C3:CER|DEN,0.2498539066629492,FULL_RANK,True
M_P090,MAIN,8,8,LEVEL_RATE(fs03da|gasd),C6:FS|GAS,"ID(fs03da)|LEVEL_RATE(fs03da|gasd)|PROD(gasa,ece1)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(ip|cerqtit10),C7:MAG|CER,0.26180594473717633,FULL_RANK,True
M_P091,MAIN,8,8,LEVEL_RATE(fs03da|ip),C6:FS|MAG,"ID(fs03da)|LEVEL_RATE(fs03da|ip)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,gasc)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)","PROD(pinj,cerqrott6)","C2:{CER,NBI}",0.26550052385192235,FULL_RANK,True
M_P092,MAIN,8,8,LEVEL_RATE(fs04|pinj_15l),C6:FS|NBI,"ID(fs03da)|LEVEL_RATE(fs04|pinj_15l)|PROD(gasa,ece1)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(ip|cerqtit10),C7:MAG|CER,0.26219666446260526,FULL_RANK,True
M_P093,MAIN,8,8,LEVEL_RATE(gasa|cerqrott3),C6:GAS|CER,"ID(fs03da)|LEVEL_RATE(gasa|cerqrott3)|PROD(gasa,ece1)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(ip|cerqtit10),C7:MAG|CER,0.26158775261111755,FULL_RANK,True
M_P094,MAIN,8,8,LEVEL_RATE(gasa|ece25),C6:GAS|ECE,"LEVEL_RATE(gasa|ece25)|PROD(fs03da,cerqtit11)|PROD(pinj,cerqrott6)|RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATIO(cerqrott12,cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)","PROD(pinj,cerqrott6)","C2:{CER,NBI}",0.24698956726914262,FULL_RANK,True
M_P095,MAIN,8,8,LEVEL_RATE(gasa|gasb),C6:GAS|GAS,"ID(fs03da)|LEVEL_RATE(gasa|gasb)|PROD(gasa,ece1)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)","RATIO(ip,prmtan_neped)",C3:MAG|DEN,0.26290665173130273,FULL_RANK,True
M_P096,MAIN,8,8,LEVEL_RATE(gasa|ip),C6:GAS|MAG,"LEVEL_RATE(gasa|ip)|PROD(gasa,ece1)|PROD(ip,fs03da)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)","RATIO(ip,prmtan_neped)",C3:MAG|DEN,0.26210324626672044,FULL_RANK,True
